Name,Spin,Remnant Mass,N=0,N=1,N=2,N=3,N=4,N=5,N=6,N=7
0634,0.696822955791,0.949231431073,(0.5311938924069471-0.08091239157304814j),(0.5196586029309088-0.24461741250181165j),(0.4982519786274673-0.41295108857444635j),(0.4695561304796357-0.5853585443398132j),(0.43861021135623535-0.7553569249881965j),(0.4215808706050436-0.9202591528772763j),(0.4217137661591753-1.0982959829583632j),(0.4232600286437818-1.2904754986775535j)
0636,0.727124957432,0.945352459205,(0.5452199363886508-0.07968267713653743j),(0.5346215358046811-0.24073652457740574j),(0.5147159387419771-0.40595458662029266j),(0.48728284312153175-0.5747665983906947j),(0.45613434479094855-0.7399923119683307j),(0.4397847979337029-0.8972259643792936j),(0.44269025344031826-1.0693559306771538j),(0.44562860495134204-1.2568320740072019j)
0637,0.697175778555,0.949478484076,(0.5313493747380605-0.0808992193631548j),(0.5198246989790963-0.2445756096074502j),(0.498434912195613-0.4128749801894513j),(0.46975298354877565-0.5852416307625473j),(0.4388066393659571-0.7551845876487981j),(0.42178802975072055-0.9200038096428541j),(0.42195074011103806-1.0979767801961404j),(0.4235121855914807-1.2901046489856103j)
0638,0.696349956681,0.949211215402,(0.5309857223850298-0.08093001127773693j),(0.5194362143230855-0.2446733385957961j),(0.49800703898107657-0.41305293841771107j),(0.4692925534622627-0.5855150619192752j),(0.43834713675864956-0.7555877270629724j),(0.4213033289495479-0.9206010223809651j),(0.4213963325176663-1.0987232997245753j),(0.4229222738598811-1.290971944014799j)
0640,0.69944239591,0.950414632647,(0.5323523862360083-0.08081399840378183j),(0.5208960531272089-0.24430528937028978j),(0.4996147655123942-0.41238325129382847j),(0.47102262091717984-0.5844872046879449j),(0.44007251403954833-0.754073857289477j),(0.42312158663875854-0.9183565858413713j),(0.42347703973430534-1.0959167951429798j),(0.42513653806415586-1.287711191791105j)
0641,0.718905671972,0.944137242761,(0.5412748078082363-0.08003703697092132j),(0.5304170140706054-0.24185069565811684j),(0.5100925701032929-0.4079499003793929j),(0.4823014602312732-0.5777564344512506j),(0.4512422310488729-0.7442747488951724j),(0.43476544104302883-0.9037036024359694j),(0.436871696327526-1.0775267825957973j),(0.43941321159527413-1.2663339746760554j)
0642,0.697977424947,0.949375699064,(0.5317032911117671-0.08086919775161439j),(0.5202027552148119-0.24448035486268196j),(0.49885127621778297-0.4127016214881464j),(0.4702010298213417-0.5849754726082331j),(0.4392535595286551-0.7547924615875061j),(0.42225913833669615-0.9194225829550209j),(0.42248977730966875-1.0972500688783242j),(0.4240857995817095-1.2892603297171206j)
0643,0.700753613404,0.950764056236,(0.5329359288479716-0.08076422047426375j),(0.5215192567623116-0.244147500280137j),(0.5003009994530885-0.41209656293746205j),(0.471761087846969-0.5840481062391906j),(0.4408079816983687-0.7534284591241953j),(0.4238951836347969-0.9173982379205284j),(0.42436310693319107-1.0947176582851585j),(0.42607974021358613-1.286317809050754j)
0645,0.736367247883,0.949245614914,(0.5497919978413144-0.07926370327689115j),(0.5394902907530275-0.23942294823321966j),(0.5200673085542722-0.40361413563128645j),(0.49305444339279575-0.5712883929746068j),(0.46177424573655745-0.7350714986696921j),(0.44549883854999484-0.8897217103289484j),(0.44935426148268565-1.0598541212499133j),(0.4527589934610408-1.2457815234496783j)
0649,0.678912163651,0.952113525683,(0.5235209899309579-0.08154964119463587j),(0.5114552700817744-0.24664686797955807j),(0.48921107724123286-0.41666873628501244j),(0.45982597137539083-0.5911182380483998j),(0.428847530555937-0.7639114734084027j),(0.41121409199023806-0.9328591173599969j),(0.40989394768427606-1.1140076905488778j),(0.41069560084755014-1.3087192456249224j)
0650,0.680697153632,0.952951126657,(0.5242669143635946-0.08148879015948274j),(0.5122533427866222-0.2464524407848945j),(0.4900911823831135-0.41631055331240147j),(0.46077340811980194-0.5905590582404796j),(0.4298027672049531-0.7630757138947948j),(0.4122341250597886-0.9316343033238923j),(0.4110538539339768-1.1124836504853926j),(0.41192755764791533-1.3069505703017292j)
0651,0.678114736999,0.952261363584,(0.5231890502793107-0.08157664407837993j),(0.5111000830825507-0.24673319138623637j),(0.48881934046926423-0.41682791017310916j),(0.45940423972829575-0.5913670307613097j),(0.42842200496382676-0.7642836633365766j),(0.410759336541195-0.9334041579892061j),(0.40937702960437905-1.1146856701776569j),(0.41014663827449765-1.3095059774727678j)
0655,0.702747366818,0.951299429147,(0.5338279268722922-0.08068785002750664j),(0.522471738747736-0.24390556588415804j),(0.5013496989512723-0.41165746802074765j),(0.47288963800702155-0.583376637571043j),(0.4419308020811919-0.7524430826271541j),(0.42507447886964317-0.9159333067852768j),(0.4257148165623282-1.0928837242172635j),(0.42751891761380023-1.2841866259581296j)
0657,0.718721575453,0.949392053051,(0.5411876982258091-0.08004478646347796j),(0.5303241411985381-0.24187509624598214j),(0.509990421922776-0.40799370958669734j),(0.4821914444485314-0.5778223439946157j),(0.45113391506379663-0.7443696706710073j),(0.4346537022207305-0.903846646391871j),(0.43674250421229477-1.0777069139891708j),(0.43927531011562276-1.2665434327306198j)
0658,0.699139840514,0.950833097814,(0.5322180831524366-0.08082543432450774j),(0.5207526116056622-0.24434155062457802j),(0.4994568078238189-0.4124491698360192j),(0.4708526417674285-0.5845882447097991j),(0.4399031409730024-0.7542224817033985j),(0.4229433072395025-0.9185771500250824j),(0.42327291044992027-1.0961927093549664j),(0.42491926848245687-1.2880317876721807j)
0659,0.68227238758,0.950122106603,(0.5249285384908654-0.08143461809065931j),(0.5129611150810874-0.24627947193644764j),(0.4908716008631148-0.4159922773770433j),(0.46161347071767267-0.5900629534616934j),(0.4306489081687633-0.7623351254525467j),(0.4131366974864402-0.9305478927400707j),(0.4120807120004041-1.111131258498223j),(0.4130183740604025-1.305380903678369j)
0661,0.702483587687,0.951871953337,(0.5337095855396334-0.08069800159338049j),(0.5223453828273154-0.24393771478419835j),(0.5012105867975846-0.411715783143058j),(0.47273993109458795-0.5834657402289022j),(0.44178193472398813-0.7525737302492439j),(0.4249182462438705-0.9161276596201773j),(0.4255356747059163-1.093127098221127j),(0.4273281620262946-1.2844694583982033j)
0663,0.686854476305,0.952411266345,(0.5268712397342726-0.08127447836095865j),(0.5150387452284868-0.2457687878104432j),(0.49316192955345467-0.4150545972302622j),(0.4640785621018005-0.5886055639237707j),(0.4331272919758236-0.7601645381732139j),(0.41577497250556056-0.9273578083068568j),(0.4150852023579147-1.1071570192982425j),(0.41621096709515965-1.3007671697371135j)
0664,0.711801895818,0.94894234063,(0.5379520586854277-0.08033034572128228j),(0.5268733178618089-0.24277532732652685j),(0.5061941907700799-0.4096135244888201j),(0.47810384610834555-0.5802675505109864j),(0.44710080239309613-0.7479062323509947j),(0.43047581171844695-0.9091602336872893j),(0.43192172363024095-1.0843893732665888j),(0.43413250323401675-1.2743130874492534j)
0665,0.696709581506,0.949293728554,(0.5311439672979972-0.08091661896317168j),(0.519605268659831-0.24463082959709612j),(0.49819323679523186-0.4129755201927783j),(0.46949291898662704-0.5853960831807503j),(0.4385471273192613-0.7554122710857578j),(0.42151432732172855-0.9203411430325323j),(0.42163765293091715-1.098398471232536j),(0.4231790411140719-1.2905945680195543j)
0667,0.696666345654,0.949995157077,(0.5311249328168167-0.08091823042130122j),(0.5195849342562717-0.24463594427313923j),(0.4981708405649466-0.41298483415719334j),(0.46946881863237216-0.5854103950216409j),(0.438523074402681-0.7554333735112742j),(0.4214889538062324-0.920372402639221j),(0.4216086312227248-1.0984375450634893j),(0.4231481611449627-1.2906399632171421j)
0669,0.696905212004,0.949616256233,(0.5312301256663962-0.08090932287042844j),(0.5196973100576191-0.24460767326702193j),(0.4982946099800096-0.41293335524810065j),(0.4696020056567215-0.5853312998624948j),(0.4386559912823397-0.7553167601339135j),(0.4216291569825549-0.9201996483010448j),(0.42176899902015297-1.0982215996786178j),(0.4233187993225579-1.2903890808366314j)
0670,0.680693411702,0.949703804353,(0.524265346448035-0.0814889183151564j),(0.5122516653904385-0.24645285011110646j),(0.49008933270208616-0.41631130692125057j),(0.4607714170096736-0.5905602337722702j),(0.4298007607526665-0.7630774697449111j),(0.41223198370635555-0.931636877877011j),(0.4110514182983382-1.112486854719318j),(0.41192497050171833-1.3069542891142625j)
0671,0.715420312497,0.948991814102,(0.5396347246319105-0.08018240009072657j),(0.5286681586753973-0.24230865515593425j),(0.5081688751782613-0.408772958678739j),(0.480229856983233-0.5789966477970124j),(0.4492005987033171-0.7460644858028066j),(0.43265512610463897-0.9063968868597898j),(0.4344340814217506-1.080916253579539j),(0.4368119762447953-1.2702751088411008j)
0676,0.652949349085,0.956335408564,(0.5131041370175603-0.08237471377386421j),(0.5002964199047765-0.2492982482061148j),(0.4768907544248402-0.42160135111923985j),(0.4465512433564431-0.5989152434859925j),(0.41535901826821625-0.7756670540298898j),(0.3967011534236243-0.9499618789403288j),(0.39344862538896974-1.1352217475755844j),(0.39324794887831804-1.333310754359712j)
0677,0.654290885038,0.957059298566,(0.5136234817457208-0.08233467040852968j),(0.5008533839438175-0.24916886198537888j),(0.477506388613871-0.42135841647189787j),(0.4472152528051574-0.598526930516928j),(0.4160382991888709-0.7750774490850997j),(0.39743640846280753-0.9491092433959046j),(0.394279548287468-1.1341669679086455j),(0.39412877323031625-1.332089429843299j)
0678,0.652024811678,0.956337827148,(0.5127473664493265-0.08240215575561818j),(0.4999137669750063-0.24938696253119452j),(0.47646774694184607-0.4217680614960713j),(0.446094945734193-0.5991819810983618j),(0.41489195175347016-0.7760722928466646j),(0.3961953583559015-0.9505476085478939j),(0.39287713587637774-1.1359461792610965j),(0.39264217692377396-1.3341494765522557j)
0682,0.690577731599,0.954696557025,(0.5284700857317541-0.08114147816225624j),(0.516748002016362-0.24534534943962946j),(0.49504557901874296-0.4142793343280305j),(0.46610570906666604-0.587405289499678j),(0.43516029759940383-0.7583826932013058j),(0.4179328584010766-0.9247322571141644j),(0.41754603698324383-1.103882486731576j),(0.4188269925627611-1.2969646848107566j)
0683,0.734343315026,0.944977211567,(0.548778057022744-0.07935738773678325j),(0.5384109121114904-0.2397163374580645j),(0.5188811442172349-0.4041358202823272j),(0.49177449828448344-0.5720610950333876j),(0.4605259572384402-0.7361587332052223j),(0.4442413583427584-0.8913855710667978j),(0.4478837101209404-1.0619644267993342j),(0.4511843622322741-1.2482357934645303j)
0684,0.695954498474,0.952149309714,(0.5308119169860294-0.08094470819150916j),(0.5192505303015352-0.2447199952746297j),(0.49780251971716233-0.413137931934349j),(0.46907247245646394-0.5856457294284145j),(0.4381274166972481-0.7557804856577016j),(0.4210714431607991-0.9208864553727419j),(0.4211311627421428-1.0990800288607352j),(0.42264014348452816-1.2913863725998715j)
0685,0.679070629786,0.953986802278,(0.5235870485539301-0.08154426181522724j),(0.5115259520830078-0.24662967442667766j),(0.4892890296133794-0.4166370433460841j),(0.45990989055464104-0.5910687230792669j),(0.428932181023432-0.7638374246673464j),(0.411304530540184-0.9327506494407576j),(0.409996762995301-1.113872750757969j),(0.41080479458109326-1.308562655043636j)
0687,0.682702068483,0.95299515393,(0.5251095613220508-0.08141976396152156j),(0.5131547468349758-0.24623206261553343j),(0.4910850902324386-0.4159051016824326j),(0.4618432669548436-0.5899271970238623j),(0.4308802299786012-0.7621326163396114j),(0.41338328642851413-0.9302506437423632j),(0.41236134321487716-1.1107611414801295j),(0.41331651322072-1.304951293088344j)
0688,0.738707270271,0.947458158121,(0.5509734163219794-0.07915399159138456j),(0.5407476990465456-0.2390795993786789j),(0.5214489736390139-0.40300435429983816j),(0.4945458519794655-0.5703870252721659j),(0.46322711377665116-0.7338076687665858j),(0.446956932970733-0.8877833320097854j),(0.4510624590255387-1.057392966944606j),(0.45458895898719687-1.242919269162542j)
0689,0.675680391807,0.954210001847,(0.5221806212220971-0.08165839111043376j),(0.510020872570462-0.24699469561454282j),(0.48762891927262714-0.417310655339961j),(0.4581225643147116-0.5921226978998573j),(0.42712758283441477-0.7654153929826906j),(0.4093746445058171-0.93505995954836j),(0.4078037824803411-1.116744524476716j),(0.40847610461653094-1.3118947920615565j)
0690,0.686624623021,0.950524905368,(0.526773136378997-0.08128260367032701j),(0.5149338485831795-0.24579467694542204j),(0.4930463133153191-0.4151020615887265j),(0.4639541322776661-0.5886791858621159j),(0.4330023535420064-0.760274005312594j),(0.4156421714817984-0.9275189060433509j),(0.41493385996741167-1.1073578302856322j),(0.4160501141395489-1.3010003275366724j)
0691,0.677480799093,0.952851879171,(0.5229257321063137-0.081598031355679j),(0.5108183053725572-0.24680158278856387j),(0.4885085489527227-0.416954082575936j),(0.4590696394304877-0.5915643717522389j),(0.42808425349952084-0.7645790297375876j),(0.4103982264841605-0.9338365200124534j),(0.40896664240308556-1.1152233940683722j),(0.4097108387685988-1.3101299220194729j)
0693,0.689356401657,0.954625979997,(0.5279435899530692-0.08118539494327263j),(0.5161852111921056-0.24548510070668053j),(0.49442542513622795-0.4145349831217854j),(0.4654383292594126-0.5878006250397295j),(0.4344914936669148-0.7589689886581383j),(0.4172236164307642-0.9255968544022259j),(0.41673687124739234-1.1049611587765287j),(0.4179666818320634-1.2982173705858169j)
0694,0.738597729653,0.947298735013,(0.5509178916090917-0.07915916118517037j),(0.5406886091108183-0.23909577237864615j),(0.5213840478066952-0.40303305969868536j),(0.4944757565474587-0.5704294136267689j),(0.46315886854812127-0.7338669939530509j),(0.44688857682241473-0.8878744245126583j),(0.45098230309026427-1.0575086925132924j),(0.45450306792546374-1.24305385314707j)
0695,0.675243900699,0.951950627847,(0.5220005796712033-0.08167294045451269j),(0.5098281690979618-0.2470412658261395j),(0.48741633290654435-0.41739671320775396j),(0.45789366407823023-0.5922575872281065j),(0.42689621354256674-0.7656176084532138j),(0.4091269286242922-0.9353555767770859j),(0.40752244763718265-1.1171119734442008j),(0.4081774101573749-1.3123210826003027j)
0696,0.679436194347,0.954444156887,(0.5237395591618312-0.08153183526576302j),(0.5116891329249035-0.24658996099015218j),(0.4894689914828969-0.41656385293982295j),(0.4601036250909229-0.5909544029120315j),(0.4291275738061785-0.7636664925868174j),(0.4115132495817097-0.9325002271553905j),(0.4102340640494676-1.1135611921450341j),(0.4110568232988343-1.3082011004998364j)
0697,0.694748939234,0.952902683969,(0.5302834032046791-0.08098932006351121j),(0.5186858550378972-0.24486166296361214j),(0.49718053056507244-0.41339614347397574j),(0.4684031557205308-0.5860430006656822j),(0.43745886970391373-0.756366951401751j),(0.42036541989785936-0.9217544054719352j),(0.4203240530925128-1.1001645256258024j),(0.4217814920870888-1.2926462259043414j)
0708,0.712338583712,0.952671357159,(0.5382003625228837-0.08030858992047321j),(0.5271382119196396-0.24270666456830778j),(0.5064856539762692-0.4094897299509187j),(0.47841761690091045-0.5800801010501221j),(0.4474109978184286-0.7476341063489766j),(0.43079830308830414-0.9087524520421771j),(0.4322931922240452-1.0838771337773099j),(0.4345285862490521-1.273717568594009j)
0709,0.679706010624,0.953974521102,(0.5238522322365411-0.08152264831981669j),(0.5118096856116002-0.24656060466252164j),(0.48960193804906266-0.41650976240602927j),(0.46024674409005334-0.5908699407413248j),(0.42927189092996454-0.7635402327871539j),(0.41166737893856015-0.9323152174648618j),(0.41040931630236377-1.1133309974432974j),(0.4112429577228106-1.3079339600794029j)
0710,0.660165974782,0.956530734473,(0.5159213478436181-0.08215612259776495j),(0.5033168925062053-0.24859287491414728j),(0.48022846798759844-0.42027985095729387j),(0.4501502260393445-0.5968083912551042j),(0.41903506511597366-0.7724729666471658j),(0.40067498638333415-0.9453367046755968j),(0.3979420389876948-1.1294965976379834j),(0.39801205339923706-1.3266797426533194j)
0711,0.652084700751,0.957816640236,(0.5127704489603868-0.08240038193555982j),(0.4999385250060258-0.24938122701723944j),(0.47649511709908016-0.4217572799345189j),(0.4461244711636907-0.5991647240389352j),(0.41492218075634313-0.7760460695554655j),(0.3962280998093735-0.9505097127144352j),(0.3929141270530397-1.1358993136252176j),(0.39268138618409143-1.3340952194579916j)
